COD. UF,UF,CODMUN7,NOME DO MUNICÍPIO,POP20,POP21,POP22
41,PR,4115739,Mato Rico,3206,3142,3279
41,PR,4115754,Mauá da Serra,10800,10994,8937
41,PR,4115804,Medianeira,46574,46940,54390
41,PR,4115853,Mercedes,5577,5617,5945
41,PR,4115903,Mirador,2196,2180,2240
41,PR,4116000,Miraselva,1796,1786,1965
41,PR,4116059,Missal,10704,10706,12951
41,PR,4116109,Moreira Sales,12042,11966,11170
41,PR,4116208,Morretes,16446,16485,18396
41,PR,4116307,Munhoz de Melo,4009,4034,3937
41,PR,4116406,Nossa Senhora das Graças,4008,4009,3677
41,PR,4116505,Nova Aliança do Ivaí,1551,1560,1315
41,PR,4116604,Nova América da Colina,3434,3424,3277
41,PR,4116703,Nova Aurora,10299,10131,12848
41,PR,4116802,Nova Cantu,5061,4827,6781
41,PR,4116901,Nova Esperança,27984,28062,26616
41,PR,4116950,Nova Esperança do Sudoeste,5030,5014,5592
41,PR,4117008,Nova Fátima,8136,8120,7225
41,PR,4117057,Nova Laranjeiras,11507,11462,14132
41,PR,4117107,Nova Londrina,13200,13188,12911
41,PR,4117206,Nova Olímpia,5826,5846,5834
41,PR,4117214,Nova Santa Bárbara,4277,4304,4183
41,PR,4117222,Nova Santa Rosa,8266,8311,8292
41,PR,4117255,Nova Prata do Iguaçu,10544,10540,10780
41,PR,4117271,Nova Tebas,5448,5252,6848
41,PR,4117297,Novo Itacolomi,2840,2836,4061
41,PR,4117305,Ortigueira,21960,21783,26078
41,PR,4117404,Ourizona,3425,3423,3184
41,PR,4117453,Ouro Verde do Oeste,6016,6036,6808
41,PR,4117503,Paiçandu,41773,42251,49999
41,PR,4117602,Palmas,51755,52503,43769
41,PR,4117701,Palmeira,33994,34109,36384
41,PR,4117800,Palmital,12960,12755,13080
41,PR,4117909,Palotina,32121,32389,35063
41,PR,4118006,Paraíso do Norte,14023,14211,13246
41,PR,4118105,Paranacity,11580,11685,9561
41,PR,4118204,Paranaguá,156174,157378,157043
41,PR,4118303,Paranapoema,3241,3277,2406
41,PR,4118402,Paranavaí,88922,89454,90969
41,PR,4118451,Pato Bragado,5684,5755,5976
41,PR,4118501,Pato Branco,83843,84779,94239
41,PR,4118600,Paula Freitas,5908,5942,5616
41,PR,4118709,Paulo Frontin,7387,7418,6460
41,PR,4118808,Peabiru,14007,14017,13345
41,PR,4118857,Perobal,6160,6194,7132
41,PR,4118907,Pérola,11321,11406,11885
41,PR,4119004,Pérola d'Oeste,6288,6232,6197
41,PR,4119103,Piên,12882,13015,13552
41,PR,4119152,Pinhais,133490,134788,131048
41,PR,4119202,Pinhalão,6324,6323,6564
41,PR,4119251,Pinhal de São Bento,2737,2742,2762
41,PR,4119301,Pinhão,32559,32722,29931
41,PR,4119400,Piraí do Sul,25617,25779,23514
41,PR,4119509,Piraquara,114970,116852,131101
41,PR,4119608,Pitanga,29994,29686,33640
41,PR,4119657,Pitangueiras,3262,3298,3016
41,PR,4119707,Planaltina do Paraná,4272,4281,4063
41,PR,4119806,Planalto,13431,13385,14300
41,PR,4119905,Ponta Grossa,355336,358838,391654
41,PR,4119954,Pontal do Paraná,27915,28529,32985
41,PR,4120002,Porecatu,12748,12587,11596
41,PR,4120101,Porto Amazonas,4874,4899,5543
41,PR,4120150,Porto Barreiro,3184,3133,3111
41,PR,4120200,Porto Rico,2556,2554,3194
41,PR,4120309,Porto Vitória,4061,4057,3484
41,PR,4120333,Prado Ferreira,3780,3806,3663
41,PR,4120358,Pranchita,5095,5035,5705
41,PR,4120408,Presidente Castelo Branco,5351,5395,4334
41,PR,4120507,Primeiro de Maio,11130,11138,10239
41,PR,4120606,Prudentópolis,52513,52776,49395
41,PR,4120655,Quarto Centenário,4465,4420,4213
41,PR,4120705,Quatiguá,7477,7504,8092
41,PR,4120804,Quatro Barras,23911,24253,26452
41,PR,4120853,Quatro Pontes,4029,4043,4051
41,PR,4120903,Quedas do Iguaçu,34409,34707,30785
41,PR,4121000,Querência do Norte,12232,12257,10708
41,PR,4121109,Quinta do Sol,4508,4444,5009
41,PR,4121208,Quitandinha,19221,19388,19240
41,PR,4121257,Ramilândia,4476,4500,4848
41,PR,4121307,Rancho Alegre,3784,3760,3511
41,PR,4121356,Rancho Alegre D'Oeste,2628,2602,2615
41,PR,4121406,Realeza,16950,16976,18928
41,PR,4121505,Rebouças,14946,14991,14524
41,PR,4121604,Renascença,6787,6772,6839
41,PR,4121703,Reserva,26825,26933,26786
41,PR,4121752,Reserva do Iguaçu,8069,8127,7009
41,PR,4121802,Ribeirão Claro,10645,10622,12357
41,PR,4121901,Ribeirão do Pinhal,12948,12869,13053
41,PR,4122008,Rio Azul,15336,15433,14032
41,PR,4122107,Rio Bom,3182,3162,3755
41,PR,4122156,Rio Bonito do Iguaçu,13255,13240,13955
41,PR,4122172,Rio Branco do Ivaí,4109,4121,3866
41,PR,4122206,Rio Branco do Sul,32517,32635,32566
41,PR,4122305,Rio Negro,34411,34645,31406
41,PR,4122404,Rolândia,67383,68165,71344
41,PR,4122503,Roncador,9645,9447,11253
41,PR,4122602,Rondon,9622,9664,9093
41,PR,4122651,Rosário do Ivaí,4689,4595,5697
41,PR,4122701,Sabáudia,6891,6954,8819
41,PR,4122800,Salgado Filho,3483,3389,4144
41,PR,4122909,Salto do Itararé,4898,4862,5195
41,PR,4123006,Salto do Lontra,14872,14957,14006
41,PR,4123105,Santa Amélia,3266,3208,3396
41,PR,4123204,Santa Cecília do Pavão,3293,3253,3361
41,PR,4123303,Santa Cruz de Monte Castelo,7751,7705,8630
41,PR,4123402,Santa Fé,12186,12330,11397
41,PR,4123501,Santa Helena,26767,27036,24917
41,PR,4123600,Santa Inês,1594,1568,1744
41,PR,4123709,Santa Isabel do Ivaí,8523,8484,8897
41,PR,4123808,Santa Izabel do Oeste,14794,14924,12444
41,PR,4123824,Santa Lúcia,3793,3795,3668
41,PR,4123857,Santa Maria do Oeste,9410,9210,9811
41,PR,4123907,Santa Mariana,11622,11523,11111
41,PR,4123956,Santa Mônica,4017,4052,3357
41,PR,4124004,Santana do Itararé,4954,4916,5514
41,PR,4124020,Santa Tereza do Oeste,10096,10055,12928
41,PR,4124053,Santa Terezinha de Itaipu,23699,23927,23236
41,PR,4124103,Santo Antônio da Platina,46251,46503,45261
41,PR,4124202,Santo Antônio do Caiuá,2626,2611,2499
41,PR,4124301,Santo Antônio do Paraíso,2068,2032,2122
41,PR,4124400,Santo Antônio do Sudoeste,20261,20354,19677
41,PR,4124509,Santo Inácio,5416,5422,6184
41,PR,4124608,São Carlos do Ivaí,6920,6961,6588
41,PR,4124707,São Jerônimo da Serra,11128,11088,10742
41,PR,4124806,São João,10181,10122,11683
41,PR,4124905,São João do Caiuá,5837,5819,5585
41,PR,4125001,São João do Ivaí,10056,9897,10665
41,PR,4125100,São João do Triunfo,15241,15359,13725
41,PR,4125209,São Jorge d'Oeste,9028,9005,9308
41,PR,4125308,São Jorge do Ivaí,5543,5535,5159
41,PR,4125357,São Jorge do Patrocínio,5586,5532,6520
41,PR,4125407,São José da Boa Vista,6160,6115,5968
41,PR,4125456,São José das Palmeiras,3627,3601,4063
41,PR,4125506,São José dos Pinhais,329058,334620,327746
41,PR,4125555,São Manoel do Paraná,2163,2165,2132
41,PR,4125605,São Mateus do Sul,46705,47137,44313
41,PR,4125704,São Miguel do Iguaçu,27576,27696,29285
41,PR,4125753,São Pedro do Iguaçu,5820,5745,6854
41,PR,4125803,São Pedro do Ivaí,11046,11109,8691
41,PR,4125902,São Pedro do Paraná,2289,2265,2654
41,PR,4126009,São Sebastião da Amoreira,8859,8865,8070
41,PR,4126108,São Tomé,5750,5778,5385
41,PR,4126207,Sapopema,6722,6708,6444
41,PR,4126256,Sarandi,97803,98888,126057
41,PR,4126272,Saudade do Iguaçu,5539,5578,6137
41,PR,4126306,Sengés,19385,19441,17112
41,PR,4126355,Serranópolis do Iguaçu,4477,4460,5034
41,PR,4126405,Sertaneja,5216,5149,5761
41,PR,4126504,Sertanópolis,16413,16456,16694
41,PR,4126603,Siqueira Campos,21249,21476,24083
41,PR,4126652,Sulina,2930,2880,3440
41,PR,4126678,Tamarana,15040,15277,12115
41,PR,4126702,Tamboara,5158,5196,4879
41,PR,4126801,Tapejara,16345,16480,15659
41,PR,4126900,Tapira,5495,5452,5743
41,PR,4127007,Teixeira Soares,12567,12761,9565
41,PR,4127106,Telêmaco Borba,79792,80588,73331
41,PR,4127205,Terra Boa,17200,17304,18654
41,PR,4127304,Terra Rica,16924,17054,14862
41,PR,4127403,Terra Roxa,17522,17562,18448
41,PR,4127502,Tibagi,20607,20688,18612
41,PR,4127601,Tijucas do Sul,17084,17295,17717
41,PR,4127700,Toledo,142645,144601,156123
41,PR,4127809,Tomazina,7807,7699,9659
41,PR,4127858,Três Barras do Paraná,12038,12036,11142
41,PR,4127882,Tunas do Paraná,9022,9269,8617
41,PR,4127908,Tuneiras do Oeste,8533,8502,10332
41,PR,4127957,Tupãssi,8109,8105,8088
41,PR,4127965,Turvo,13095,12977,16147
41,PR,4128005,Ubiratã,20909,20809,24733
41,PR,4128104,Umuarama,112500,113416,117148
41,PR,4128203,União da Vitória,57913,58298,55238
41,PR,4128302,Uniflor,2614,2623,2136
41,PR,4128401,Uraí,11273,11233,10378
41,PR,4128500,Wenceslau Braz,19386,19358,18894
41,PR,4128534,Ventania,12088,12267,9682
41,PR,4128559,Vera Cruz do Oeste,8454,8389,9326
41,PR,4128609,Verê,7174,7094,7929
41,PR,4128625,Alto Paraíso,2685,2630,3059
41,PR,4128633,Doutor Ulysses,5552,5525,6216
41,PR,4128658,Virmond,4022,4051,3813
41,PR,4128708,Vitorino,6859,6879,9942
41,PR,4128807,Xambrê,5630,5584,5769
42,SC,4200051,Abdon Batista,2548,2534,2600
42,SC,4200101,Abelardo Luz,17960,18015,17389
42,SC,4200200,Agrolândia,11013,11160,11010
42,SC,4200309,Agronômica,5509,5570,6055
42,SC,4200408,Água Doce,7152,7160,6286
42,SC,4200507,Águas de Chapecó,6515,6544,5872
42,SC,4200556,Águas Frias,2354,2341,2802
42,SC,4200606,Águas Mornas,6559,6646,6765
42,SC,4200705,Alfredo Wagner,10086,10136,10455
42,SC,4200754,Alto Bela Vista,1926,1915,1859
42,SC,4200804,Anchieta,5557,5477,5942
42,SC,4200903,Angelina,4743,4686,5497
42,SC,4201000,Anita Garibaldi,6957,6783,8286
42,SC,4201109,Anitápolis,3228,3223,3463
42,SC,4201208,Antônio Carlos,8613,8712,11295
42,SC,4201257,Apiúna,10848,10951,11926
42,SC,4201273,Arabutã,4267,4268,4378
42,SC,4201307,Araquari,39524,40890,45462
42,SC,4201406,Araranguá,68867,69493,72138
42,SC,4201505,Armazém,8759,8843,8825
42,SC,4201604,Arroio Trinta,3549,3547,3556
42,SC,4201653,Arvoredo,2234,2228,2539
42,SC,4201703,Ascurra,7978,8021,8408
42,SC,4201802,Atalanta,3195,3179,3218
42,SC,4201901,Aurora,5683,5687,6810
42,SC,4201950,Balneário Arroio do Silva,13430,13782,15693
42,SC,4202008,Balneário Camboriú,145796,149227,140036
42,SC,4202057,Balneário Barra do Sul,11035,11271,14885
42,SC,4202073,Balneário Gaivota,11260,11537,15353
42,SC,4202081,Bandeirante,2648,2618,3144
42,SC,4202099,Barra Bonita,1651,1625,1608
42,SC,4202107,Barra Velha,29860,30539,45633
42,SC,4202131,Bela Vista do Toldo,6362,6386,5863
42,SC,4202156,Belmonte,2709,2712,2703
42,SC,4202206,Benedito Novo,11775,11896,10484
42,SC,4202305,Biguaçu,69486,70471,78623
42,SC,4202404,Blumenau,361855,366418,363340
42,SC,4202438,Bocaina do Sul,3488,3501,3514
42,SC,4202453,Bombinhas,20335,20889,24416
42,SC,4202503,Bom Jardim da Serra,4772,4801,4362
42,SC,4202537,Bom Jesus,3057,3104,2721
42,SC,4202578,Bom Jesus do Oeste,2139,2136,2182
42,SC,4202602,Bom Retiro,10060,10153,8698
42,SC,4202701,Botuverá,5322,5396,5368
42,SC,4202800,Braço do Norte,33876,34294,34113
42,SC,4202859,Braço do Trombudo,3769,3794,3954
42,SC,4202875,Brunópolis,2368,2318,2488
42,SC,4202909,Brusque,137689,140597,141676
42,SC,4203006,Caçador,79313,80017,74105
42,SC,4203105,Caibi,6130,6112,6199
42,SC,4203154,Calmon,3335,3325,3465
42,SC,4203204,Camboriú,85105,87179,112167
42,SC,4203253,Capão Alto,2496,2467,2892
42,SC,4203303,Campo Alegre,11981,11985,12318
42,SC,4203402,Campo Belo do Sul,6952,6889,7345
42,SC,4203501,Campo Erê,8418,8312,9562
42,SC,4203600,Campos Novos,36556,36861,36976
42,SC,4203709,Canelinha,12398,12553,12759
42,SC,4203808,Canoinhas,54480,54558,54848
42,SC,4203907,Capinzal,23035,23218,23184
42,SC,4203956,Capivari de Baixo,25177,25477,22873
42,SC,4204004,Catanduvas,10984,11106,10565
42,SC,4204103,Caxambu do Sul,3551,3462,4614
42,SC,4204152,Celso Ramos,2719,2709,2802
42,SC,4204178,Cerro Negro,3068,3013,3318
42,SC,4204194,Chapadão do Lageado,3006,3025,2949
42,SC,4204202,Chapecó,224013,227587,251150
42,SC,4204251,Cocal do Sul,16821,16956,17241
42,SC,4204301,Concórdia,75167,75683,81625
42,SC,4204350,Cordilheira Alta,4520,4585,4735
42,SC,4204400,Coronel Freitas,9940,9900,10303
42,SC,4204459,Coronel Martins,2555,2560,2069
42,SC,4204509,Corupá,16107,16300,15287
42,SC,4204558,Correia Pinto,12553,12315,15720
42,SC,4204608,Criciúma,217311,219393,231088
42,SC,4204707,Cunha Porã,11118,11150,10904
42,SC,4204756,Cunhataí,1967,1972,1757
42,SC,4204806,Curitibanos,39893,40037,40289
42,SC,4204905,Descanso,8192,8136,8559
42,SC,4205001,Dionísio Cerqueira,15545,15592,14989
42,SC,4205100,Dona Emma,4186,4224,4006
42,SC,4205159,Doutor Pedrinho,4115,4164,3670
42,SC,4205175,Entre Rios,3218,3232,3322
42,SC,4205191,Ermo,2061,2059,2270
42,SC,4205209,Erval Velho,4418,4423,4824
42,SC,4205308,Faxinal dos Guedes,10649,10630,10965
42,SC,4205357,Flor do Sertão,1579,1575,1784
42,SC,4205407,Florianópolis,508826,516524,574200
42,SC,4205431,Formosa do Sul,2495,2481,2682
42,SC,4205456,Forquilhinha,27211,27621,31692
42,SC,4205506,Fraiburgo,36584,36723,33662
42,SC,4205555,Frei Rogério,1970,1918,2411
42,SC,4205605,Galvão,2791,2711,3219
42,SC,4205704,Garopaba,23579,24070,29801
42,SC,4205803,Garuva,18484,18816,18697
42,SC,4205902,Gaspar,70793,71925,73053
42,SC,4206009,Governador Celso Ramos,14606,14739,17306
42,SC,4206108,Grão Pará,6595,6621,6149
42,SC,4206207,Gravatal,11577,11652,14022
42,SC,4206306,Guabiruba,24382,24922,24578
42,SC,4206405,Guaraciaba,10026,9964,11154
42,SC,4206504,Guaramirim,45797,46757,46502
42,SC,4206603,Guarujá do Sul,5178,5196,4819
42,SC,4206652,Guatambú,4698,4692,8400
42,SC,4206702,Herval d'Oeste,22714,22820,21339
42,SC,4206751,Ibiam,1954,1952,2003
42,SC,4206801,Ibicaré,3178,3154,3267
42,SC,4206900,Ibirama,19096,19238,21425
42,SC,4207007,Içara,57247,58055,64456
42,SC,4207106,Ilhota,14359,14531,20319
42,SC,4207205,Imaruí,9948,9764,12331
42,SC,4207304,Imbituba,45286,45711,54258
42,SC,4207403,Imbuia,6241,6284,5988
42,SC,4207502,Indaial,70900,72346,71369
42,SC,4207577,Iomerê,2962,2979,2865
42,SC,4207601,Ipira,4406,4367,4580
42,SC,4207650,Iporã do Oeste,9045,9093,9333
42,SC,4207684,Ipuaçu,7579,7643,7726
42,SC,4207700,Ipumirim,7620,7647,7815
42,SC,4207759,Iraceminha,3938,3901,3987
42,SC,4207809,Irani,10498,10575,10014
42,SC,4207858,Irati,1909,1887,2069
42,SC,4207908,Irineópolis,11289,11354,10298
42,SC,4208005,Itá,6129,6091,7063
42,SC,4208104,Itaiópolis,21780,21889,22065
42,SC,4208203,Itajaí,223112,226617,291169
42,SC,4208302,Itapema,67338,69323,76247
42,SC,4208401,Itapiranga,17007,17139,16503
42,SC,4208450,Itapoá,21177,21766,30731
42,SC,4208500,Ituporanga,25355,25619,26694
42,SC,4208609,Jaborá,3918,3899,4314
42,SC,4208708,Jacinto Machado,10376,10337,10624
42,SC,4208807,Jaguaruna,20288,20547,19538
42,SC,4208906,Jaraguá do Sul,181173,184579,193304
42,SC,4208955,Jardinópolis,1546,1520,1785
42,SC,4209003,Joaçaba,30404,30684,29976
42,SC,4209102,Joinville,597658,604708,617979
42,SC,4209151,José Boiteux,5007,5019,5991
42,SC,4209177,Jupiá,2092,2083,2542
42,SC,4209201,Lacerdópolis,2247,2248,2256
42,SC,4209300,Lages,157349,157158,164881
42,SC,4209409,Laguna,46122,46424,41269
42,SC,4209458,Lajeado Grande,1418,1408,1682
42,SC,4209508,Laurentino,7063,7154,7524
42,SC,4209607,Lauro Müller,15313,15380,14192
42,SC,4209706,Lebon Régis,12115,12122,11553
42,SC,4209805,Leoberto Leal,3000,2960,3334
42,SC,4209854,Lindóia do Sul,4546,4530,4549
42,SC,4209904,Lontras,12315,12497,12913
42,SC,4210001,Luiz Alves,13107,13347,12249
42,SC,4210035,Luzerna,5684,5683,5760
42,SC,4210050,Macieira,1766,1757,1778
42,SC,4210100,Mafra,56561,56825,55463
42,SC,4210209,Major Gercino,3454,3465,3887
42,SC,4210308,Major Vieira,8156,8209,7359
42,SC,4210407,Maracajá,7378,7461,7825
42,SC,4210506,Maravilha,26116,26463,28045
42,SC,4210555,Marema,1750,1703,2177
42,SC,4210605,Massaranduba,17125,17330,18922
42,SC,4210704,Matos Costa,2480,2442,2762
42,SC,4210803,Meleiro,7001,6989,6940
42,SC,4210852,Mirim Doce,2283,2257,2502
42,SC,4210902,Modelo,4218,4227,4085
42,SC,4211009,Mondaí,11889,12034,9961
42,SC,4211058,Monte Carlo,9906,9945,9131
42,SC,4211108,Monte Castelo,8269,8263,7754
42,SC,4211207,Morro da Fumaça,17947,18095,18687
42,SC,4211256,Morro Grande,2888,2884,2982
42,SC,4211306,Navegantes,83626,85734,88655
42,SC,4211405,Nova Erechim,5092,5163,5179
42,SC,4211454,Nova Itaberaba,4329,4327,4432
42,SC,4211504,Nova Trento,14782,15010,13645
42,SC,4211603,Nova Veneza,15342,15515,13396
42,SC,4211652,Novo Horizonte,2404,2366,2652
42,SC,4211702,Orleans,23038,23161,23531
42,SC,4211751,Otacílio Costa,18975,19201,17357
42,SC,4211801,Ouro,7272,7251,7025
42,SC,4211850,Ouro Verde,2207,2197,2168
42,SC,4211876,Paial,1474,1444,1931
42,SC,4211892,Painel,2356,2352,2199
42,SC,4211900,Palhoça,175272,178679,236638
42,SC,4212007,Palma Sola,7372,7321,7601
42,SC,4212056,Palmeira,2650,2673,2627
42,SC,4212106,Palmitos,16157,16144,15627
42,SC,4212205,Papanduva,19422,19521,19132
42,SC,4212239,Paraíso,3360,3284,4437
42,SC,4212254,Passo de Torres,9048,9269,12875
42,SC,4212270,Passos Maia,4109,4072,4025
42,SC,4212304,Paulo Lopes,7569,7642,9326
42,SC,4212403,Pedras Grandes,3953,3931,4233
42,SC,4212502,Penha,33284,34022,33400
42,SC,4212601,Peritiba,2760,2733,2993
42,SC,4212650,Pescaria Brava,10159,10225,10224
42,SC,4212700,Petrolândia,5905,5873,6718
42,SC,4212809,Balneário Piçarras,23772,24385,28177
42,SC,4212908,Pinhalzinho,20712,21103,21495
42,SC,4213005,Pinheiro Preto,3596,3635,3469
42,SC,4213104,Piratuba,3745,3637,5746
42,SC,4213153,Planalto Alegre,2888,2907,2946
42,SC,4213203,Pomerode,34010,34561,34699
42,SC,4213302,Ponte Alta,4650,4619,4437
42,SC,4213351,Ponte Alta do Norte,3420,3426,3217
42,SC,4213401,Ponte Serrada,11634,11674,10414
42,SC,4213500,Porto Belo,21932,22466,27726
42,SC,4213609,Porto União,35543,35685,32190
42,SC,4213708,Pouso Redondo,17712,17965,17143
42,SC,4213807,Praia Grande,7312,7305,8131
42,SC,4213906,Presidente Castello Branco,1547,1526,1692
42,SC,4214003,Presidente Getúlio,17726,17973,21231
42,SC,4214102,Presidente Nereu,2283,2279,2300
42,SC,4214151,Princesa,2937,2950,2964
42,SC,4214201,Quilombo,9829,9773,11027
42,SC,4214300,Rancho Queimado,2887,2897,3252
42,SC,4214409,Rio das Antas,6202,6199,6221
42,SC,4214508,Rio do Campo,5902,5864,6447
42,SC,4214607,Rio do Oeste,7520,7552,7623
42,SC,4214706,Rio dos Cedros,11808,11937,10879
42,SC,4214805,Rio do Sul,72006,72931,70952
42,SC,4214904,Rio Fortuna,4620,4630,4885
42,SC,4215000,Rio Negrinho,42495,42684,38531
42,SC,4215059,Rio Rufino,2483,2484,2432
42,SC,4215075,Riqueza,4561,4525,4769
42,SC,4215109,Rodeio,11600,11647,12715
42,SC,4215208,Romelândia,4684,4584,4826
42,SC,4215307,Salete,7659,7674,7502
42,SC,4215356,Saltinho,3754,3727,3626
42,SC,4215406,Salto Veloso,4756,4792,4416
42,SC,4215455,Sangão,12905,13128,12995
42,SC,4215505,Santa Cecília,16918,17004,15247
42,SC,4215554,Santa Helena,2200,2178,2427
42,SC,4215604,Santa Rosa de Lima,2147,2151,2002
42,SC,4215653,Santa Rosa do Sul,8378,8397,9308
42,SC,4215679,Santa Terezinha,8773,8760,8061
42,SC,4215687,Santa Terezinha do Progresso,2372,2317,2580
42,SC,4215695,Santiago do Sul,1235,1211,1642
42,SC,4215703,Santo Amaro da Imperatriz,23579,23907,28260
42,SC,4215752,São Bernardino,2287,2239,2651
42,SC,4215802,São Bento do Sul,85421,86317,82760
42,SC,4215901,São Bonifácio,2814,2791,2950
42,SC,4216008,São Carlos,11369,11456,10279
42,SC,4216057,São Cristóvão do Sul,5598,5646,6092
42,SC,4216107,São Domingos,9434,9422,8984
42,SC,4216206,São Francisco do Sul,53746,54751,52428
42,SC,4216255,São João do Oeste,6402,6423,6287
42,SC,4216305,São João Batista,38583,39719,32360
42,SC,4216354,São João do Itaperiú,3759,3784,4484
42,SC,4216404,São João do Sul,7315,7332,8642
42,SC,4216503,São Joaquim,27139,27322,26026
42,SC,4216602,São José,250181,253705,287409
42,SC,4216701,São José do Cedro,13820,13811,15100
42,SC,4216800,São José do Cerrito,8173,8054,8708
42,SC,4216909,São Lourenço do Oeste,24291,24501,24774
42,SC,4217006,São Ludgero,13650,13886,13431
42,SC,4217105,São Martinho,3171,3162,3654
42,SC,4217154,São Miguel da Boa Vista,1807,1794,1768
42,SC,4217204,São Miguel do Oeste,40868,41246,43946
42,SC,4217253,São Pedro de Alcântara,5935,6046,5693
42,SC,4217303,Saudades,9810,9874,10272
42,SC,4217402,Schroeder,21991,22605,20213
42,SC,4217501,Seara,17576,17610,18623
42,SC,4217550,Serra Alta,3256,3249,3314
42,SC,4217600,Siderópolis,14092,14176,13862
42,SC,4217709,Sombrio,30733,31084,29503
42,SC,4217758,Sul Brasil,2423,2386,2878
42,SC,4217808,Taió,18486,18576,18282
42,SC,4217907,Tangará,8662,8648,8153
42,SC,4217956,Tigrinhos,1619,1606,2325
42,SC,4218004,Tijucas,39155,39889,49474
42,SC,4218103,Timbé do Sul,5343,5338,5377
42,SC,4218202,Timbó,44977,45703,46144
42,SC,4218251,Timbó Grande,7941,8003,7368
42,SC,4218301,Três Barras,19366,19455,19782
42,SC,4218350,Treviso,3966,4002,3783
42,SC,4218400,Treze de Maio,7093,7104,7354
42,SC,4218509,Treze Tílias,7991,8138,8803
42,SC,4218608,Trombudo Central,7434,7506,7074
42,SC,4218707,Tubarão,106422,107143,114389
42,SC,4218756,Tunápolis,4525,4507,5018
42,SC,4218806,Turvo,12990,13080,12993
42,SC,4218855,União do Oeste,2412,2364,2782
42,SC,4218905,Urubici,11273,11311,11156
42,SC,4218954,Urupema,2459,2453,2719
42,SC,4219002,Urussanga,21344,21419,20915
42,SC,4219101,Vargeão,3571,3569,3585
42,SC,4219150,Vargem,2432,2387,2621
42,SC,4219176,Vargem Bonita,4451,4411,4572
42,SC,4219200,Vidal Ramos,6329,6321,6160
42,SC,4219309,Videira,53610,54145,55921
42,SC,4219358,Vitor Meireles,4943,4907,5362
42,SC,4219408,Witmarsum,3998,4032,4314
42,SC,4219507,Xanxerê,51642,52290,50998
42,SC,4219606,Xavantina,3903,3873,3654
42,SC,4219705,Xaxim,28983,29254,31625
42,SC,4219853,Zortéa,3398,3432,3925
42,SC,4220000,Balneário Rincão,12946,13129,15880
43,RS,4300034,Aceguá,4942,4981,4156
43,RS,4300059,Água Santa,3743,3738,4345
43,RS,4300109,Agudo,16401,16344,16740
43,RS,4300208,Ajuricaba,6987,6951,6707
43,RS,4300307,Alecrim,5827,5710,6169
43,RS,4300406,Alegrete,73028,72493,71945
43,RS,4300455,Alegria,3374,3287,3652
43,RS,4300471,Almirante Tamandaré do Sul,1949,1935,1967
43,RS,4300505,Alpestre,6067,5885,7065
43,RS,4300554,Alto Alegre,1613,1590,1800
43,RS,4300570,Alto Feliz,3036,3043,3061
43,RS,4300604,Alvorada,211352,212352,185921
43,RS,4300638,Amaral Ferrador,7085,7136,5268
43,RS,4300646,Ametista do Sul,7403,7396,7529
43,RS,4300661,André da Rocha,1343,1351,1129
43,RS,4300703,Anta Gorda,5961,5941,5962
43,RS,4300802,Antônio Prado,13045,13041,14292
43,RS,4300851,Arambaré,3562,3544,4109
43,RS,4300877,Araricá,5771,5840,8293
43,RS,4300901,Aratiba,6189,6145,6495
43,RS,4301008,Arroio do Meio,20967,21121,21961
43,RS,4301057,Arroio do Sal,10279,10483,11082
43,RS,4301073,Arroio do Padre,2951,2966,2638
43,RS,4301107,Arroio dos Ratos,14177,14201,14555
43,RS,4301206,Arroio do Tigre,13413,13452,12022
43,RS,4301305,Arroio Grande,18238,18185,17440
43,RS,4301404,Arvorezinha,10423,10422,10328
43,RS,4301503,Augusto Pestana,6602,6545,7146
43,RS,4301552,Áurea,3535,3517,3401
43,RS,4301602,Bagé,121335,121518,113173
43,RS,4301636,Balneário Pinhal,14363,14645,14769
43,RS,4301651,Barão,6202,6232,6476
43,RS,4301701,Barão de Cotegipe,6620,6616,7150
43,RS,4301750,Barão do Triunfo,7519,7550,5893
43,RS,4301800,Barracão,5256,5237,5115
43,RS,4301859,Barra do Guarita,3257,3266,3161
43,RS,4301875,Barra do Quaraí,4227,4238,4053
43,RS,4301909,Barra do Ribeiro,13556,13618,11925
43,RS,4301925,Barra do Rio Azul,1655,1621,1695
43,RS,4301958,Barra Funda,2551,2563,2497
43,RS,4302006,Barros Cassal,11182,11167,9299
43,RS,4302055,Benjamin Constant do Sul,1958,1924,1981
43,RS,4302105,Bento Gonçalves,121803,123090,129430
43,RS,4302154,Boa Vista das Missões,2092,2087,1899
43,RS,4302204,Boa Vista do Buricá,6712,6712,7030
43,RS,4302220,Boa Vista do Cadeado,2468,2466,2222
43,RS,4302238,Boa Vista do Incra,2616,2628,2267
43,RS,4302253,Boa Vista do Sul,2778,2773,2746
43,RS,4302303,Bom Jesus,11309,11270,10725
43,RS,4302352,Bom Princípio,14255,14446,15619
43,RS,4302378,Bom Progresso,1899,1858,2106
43,RS,4302402,Bom Retiro do Sul,12390,12448,12245
43,RS,4302451,Boqueirão do Leão,7702,7691,6231
43,RS,4302501,Bossoroca,6205,6135,5886
43,RS,4302584,Bozano,2111,2099,2135
43,RS,4302600,Braga,3311,3271,3264
43,RS,4302659,Brochier,5104,5132,5895
43,RS,4302709,Butiá,20952,20963,18711
43,RS,4302808,Caçapava do Sul,33548,33476,32447
43,RS,4302907,Cacequi,12423,12291,11166
